[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2665) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.0,dz=1.3,fp_max=1.3,fp_min=1.0,square=0.8,pts=88) -> tree_label=boat
[tree_debug] input(dx=1.4,dy=1.5,dz=1.3,fp_max=1.5,fp_min=1.4,square=1.0,pts=118) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.1,dz=1.4,fp_max=1.5,fp_min=1.1,square=0.8,pts=156) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=6.0,fp_max=1.6,fp_min=1.5,square=1.0,pts=920) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.1,dz=1.3,fp_max=1.4,fp_min=1.1,square=0.7,pts=90) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.7,dz=6.3,fp_max=1.9,fp_min=1.7,square=0.9,pts=2665) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.3,dz=1.4,fp_max=1.3,fp_min=1.3,square=1.0,pts=122) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=919) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.2,dz=1.3,fp_max=1.4,fp_min=1.2,square=0.9,pts=165) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=0.8,dz=0.7,fp_max=1.5,fp_min=0.8,square=0.6,pts=75) -> tree_label=pillar
[tree_debug2] input(dx=1.9,dy=1.7,dz=6.3,fp_max=1.9,fp_min=1.7,square=0.9,pts=2663) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=0.8,dz=0.7,fp_max=1.4,fp_min=0.8,square=0.6,pts=74) -> tree_label=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=919) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug] input(dx=1.1,dy=1.3,dz=1.2,fp_max=1.3,fp_min=1.1,square=0.9,pts=120) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.2,dz=1.5,fp_max=1.3,fp_min=1.2,square=1.0,pts=166) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=1.2,dz=1.4,fp_max=1.5,fp_min=1.2,square=0.8,pts=156) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2665) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=6.0,fp_max=1.6,fp_min=1.5,square=0.9,pts=920) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=1.9,dz=5.7,fp_max=1.9,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2496) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=1.0,dz=1.3,fp_max=1.5,fp_min=1.0,square=0.7,pts=85) -> tree_label=boat
[tree_debug] input(dx=1.1,dy=1.3,dz=1.2,fp_max=1.3,fp_min=1.1,square=0.8,pts=117) -> tree_label=boat
[tree_debug] input(dx=1.4,dy=1.3,dz=1.6,fp_max=1.4,fp_min=1.3,square=1.0,pts=124) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=0.9,dz=1.2,fp_max=1.5,fp_min=0.9,square=0.6,pts=84) -> tree_label=pillar
[tree_debug] input(dx=1.4,dy=1.2,dz=1.3,fp_max=1.4,fp_min=1.2,square=0.9,pts=155) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=6.0,fp_max=1.6,fp_min=1.5,square=1.0,pts=920) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.1,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2666) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=0.9,dz=1.3,fp_max=1.5,fp_min=0.9,square=0.6,pts=83) -> tree_label=pillar
[tree_debug] input(dx=1.3,dy=1.1,dz=1.5,fp_max=1.3,fp_min=1.1,square=0.9,pts=159) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=919) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.4,dz=1.6,fp_max=1.4,fp_min=1.4,square=1.0,pts=120) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=1.9,dz=5.7,fp_max=1.9,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.7,dz=6.3,fp_max=1.8,fp_min=1.7,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug] input(dx=1.1,dy=1.1,dz=1.4,fp_max=1.1,fp_min=1.1,square=0.9,pts=154) -> tree_label=boat
[tree_debug] input(dx=1.1,dy=1.4,dz=1.2,fp_max=1.4,fp_min=1.1,square=0.8,pts=116) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=1.0,pts=919) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=0.9,dz=1.3,fp_max=1.5,fp_min=0.9,square=0.6,pts=87) -> tree_label=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.1,dz=1.3,fp_max=1.4,fp_min=1.1,square=0.8,pts=85) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.4,dz=1.2,fp_max=1.4,fp_min=1.3,square=0.9,pts=120) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=919) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.6,dz=6.3,fp_max=1.8,fp_min=1.6,square=0.9,pts=2662) -> tree_label2=pillar
[tree_debug] input(dx=1.6,dy=1.2,dz=1.2,fp_max=1.6,fp_min=1.2,square=0.7,pts=152) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2662) -> tree_label2=pillar
[tree_debug] input(dx=1.2,dy=1.2,dz=1.4,fp_max=1.2,fp_min=1.2,square=0.9,pts=149) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=914) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.5,dz=1.2,fp_max=1.5,fp_min=1.3,square=0.9,pts=120) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.1,dz=1.3,fp_max=1.5,fp_min=1.1,square=0.8,pts=84) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2663) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.2,dz=1.4,fp_max=1.3,fp_min=1.2,square=0.9,pts=137) -> tree_label=boat
[tree_debug] input(dx=1.0,dy=1.4,dz=1.4,fp_max=1.4,fp_min=1.0,square=0.7,pts=123) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=1.0,pts=908) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.0,dz=0.7,fp_max=1.4,fp_min=1.0,square=0.7,pts=77) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=908) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.2,dz=1.3,fp_max=1.3,fp_min=1.2,square=0.9,pts=138) -> tree_label=boat
[tree_debug] input(dx=1.4,dy=1.0,dz=1.2,fp_max=1.4,fp_min=1.0,square=0.7,pts=79) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2662) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.1,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug] input(dx=1.2,dy=1.6,dz=1.2,fp_max=1.6,fp_min=1.2,square=0.8,pts=122) -> tree_label=boat
[tree_debug2] input(dx=1.4,dy=0.7,dz=0.8,fp_max=1.4,fp_min=0.7,square=0.5,pts=25) -> tree_label2=boat
[tree_debug] input(dx=1.6,dy=1.2,dz=1.4,fp_max=1.6,fp_min=1.2,square=0.8,pts=149) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.0,dz=0.8,fp_max=1.5,fp_min=1.0,square=0.7,pts=76) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.5,dz=1.2,fp_max=1.5,fp_min=1.3,square=0.9,pts=121) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=1.9,dz=5.7,fp_max=1.9,fp_min=1.5,square=0.8,pts=318) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2490) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=890) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.2,fp_max=1.9,fp_min=1.6,square=0.9,pts=2659) -> tree_label2=pillar
[tree_debug] input(dx=1.0,dy=1.2,dz=1.4,fp_max=1.2,fp_min=1.0,square=0.9,pts=131) -> tree_label=boat
[tree_debug2] input(dx=0.8,dy=1.5,dz=0.6,fp_max=1.5,fp_min=0.8,square=0.5,pts=29) -> tree_label2=block
[tree_debug] input(dx=1.4,dy=1.4,dz=1.3,fp_max=1.4,fp_min=1.4,square=1.0,pts=127) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=0.9,dz=1.0,fp_max=1.5,fp_min=0.9,square=0.6,pts=79) -> tree_label=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=874) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=318) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2492) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=1.0,dz=0.6,fp_max=1.5,fp_min=1.0,square=0.7,pts=25) -> tree_label2=boat
[tree_debug2] input(dx=1.8,dy=1.6,dz=6.2,fp_max=1.8,fp_min=1.6,square=0.9,pts=2658) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=861) -> tree_label2=pillar
[tree_debug] input(dx=1.1,dy=1.2,dz=1.4,fp_max=1.2,fp_min=1.1,square=0.9,pts=134) -> tree_label=boat
[tree_debug2] input(dx=0.9,dy=1.5,dz=0.6,fp_max=1.5,fp_min=0.9,square=0.6,pts=30) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.4,dz=1.3,fp_max=1.4,fp_min=1.4,square=1.0,pts=120) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.1,dz=1.0,fp_max=1.5,fp_min=1.1,square=0.7,pts=77) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=318) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2491) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.9,dz=0.7,fp_max=1.5,fp_min=0.9,square=0.6,pts=26) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2661) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2492) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.2,dz=1.4,fp_max=1.4,fp_min=1.2,square=0.8,pts=133) -> tree_label=boat
[tree_debug2] input(dx=0.9,dy=1.5,dz=0.6,fp_max=1.5,fp_min=0.9,square=0.6,pts=30) -> tree_label2=pillar
[tree_debug] input(dx=1.5,dy=1.1,dz=0.8,fp_max=1.5,fp_min=1.1,square=0.7,pts=75) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2658) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=860) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=318) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.4,dz=1.5,fp_max=1.4,fp_min=1.4,square=1.0,pts=120) -> tree_label=boat
[tree_debug2] input(dx=1.4,dy=1.0,dz=0.7,fp_max=1.4,fp_min=1.0,square=0.7,pts=32) -> tree_label2=boat
[tree_debug] input(dx=1.3,dy=1.4,dz=1.3,fp_max=1.4,fp_min=1.3,square=0.9,pts=116) -> tree_label=boat
[tree_debug] input(dx=1.1,dy=1.3,dz=1.4,fp_max=1.3,fp_min=1.1,square=0.9,pts=124) -> tree_label=boat
[tree_debug2] input(dx=1.4,dy=1.1,dz=0.7,fp_max=1.4,fp_min=1.1,square=0.8,pts=28) -> tree_label2=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=1.0,pts=829) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.1,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug] input(dx=1.6,dy=1.3,dz=1.3,fp_max=1.6,fp_min=1.3,square=0.8,pts=89) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.3,dz=1.3,fp_max=1.3,fp_min=1.3,square=0.9,pts=113) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.3,dz=1.4,fp_max=1.5,fp_min=1.3,square=0.8,pts=83) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=812) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.9,dz=0.7,fp_max=1.5,fp_min=0.9,square=0.6,pts=28) -> tree_label2=pillar
[tree_debug] input(dx=1.2,dy=1.1,dz=1.4,fp_max=1.2,fp_min=1.1,square=1.0,pts=121) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=0.9,dz=0.8,fp_max=1.5,fp_min=0.9,square=0.6,pts=28) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.2,dz=1.4,fp_max=1.3,fp_min=1.2,square=0.9,pts=118) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.3,dz=1.2,fp_max=1.5,fp_min=1.3,square=0.9,pts=83) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=808) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.5,dz=1.3,fp_max=1.5,fp_min=1.3,square=0.9,pts=121) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.7,dz=6.3,fp_max=1.9,fp_min=1.7,square=0.9,pts=2666) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2496) -> tree_label2=pillar
[tree_debug2] input(dx=1.3,dy=1.5,dz=1.0,fp_max=1.5,fp_min=1.3,square=0.8,pts=36) -> tree_label2=boat
[tree_debug] input(dx=0.6,dy=2.0,dz=1.1,fp_max=2.0,fp_min=0.6,square=0.3,pts=186) -> tree_label=block
[tree_debug] input(dx=1.0,dy=1.2,dz=1.4,fp_max=1.2,fp_min=1.0,square=0.9,pts=111) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=1.9,dz=5.7,fp_max=1.9,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.7,dz=6.3,fp_max=1.9,fp_min=1.7,square=0.9,pts=2665) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=6.0,fp_max=1.6,fp_min=1.5,square=1.0,pts=827) -> tree_label2=pillar
[tree_debug] input(dx=1.6,dy=1.3,dz=1.2,fp_max=1.6,fp_min=1.3,square=0.8,pts=86) -> tree_label=boat
[tree_debug2] input(dx=1.0,dy=1.3,dz=0.8,fp_max=1.3,fp_min=1.0,square=0.8,pts=25) -> tree_label2=boat
[tree_debug] input(dx=1.3,dy=1.5,dz=1.4,fp_max=1.5,fp_min=1.3,square=0.9,pts=117) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.1,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug] input(dx=1.2,dy=1.2,dz=1.4,fp_max=1.2,fp_min=1.2,square=0.9,pts=112) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.6,dz=6.3,fp_max=1.8,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=1.0,pts=833) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.2,dz=1.3,fp_max=1.4,fp_min=1.2,square=0.8,pts=82) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.9,dz=0.7,fp_max=1.5,fp_min=0.9,square=0.6,pts=28) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.4,dz=1.3,fp_max=1.4,fp_min=1.3,square=0.9,pts=120) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.2,dz=1.3,fp_max=1.5,fp_min=1.2,square=0.9,pts=80) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.2,dz=1.3,fp_max=1.3,fp_min=1.2,square=1.0,pts=112) -> tree_label=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2664) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.1,dz=1.5,fp_max=1.3,fp_min=1.1,square=0.8,pts=109) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=852) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug2] input(dx=1.2,dy=0.9,dz=0.7,fp_max=1.2,fp_min=0.9,square=0.7,pts=25) -> tree_label2=boat
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.2,fp_max=1.9,fp_min=1.6,square=0.9,pts=2663) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.1,dz=1.4,fp_max=1.3,fp_min=1.1,square=0.9,pts=105) -> tree_label=boat
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.7,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.0,dz=0.6,fp_max=1.6,fp_min=1.0,square=0.6,pts=30) -> tree_label2=pillar
[tree_debug] input(dx=1.4,dy=1.4,dz=1.4,fp_max=1.4,fp_min=1.4,square=1.0,pts=121) -> tree_label=boat
[tree_debug] input(dx=1.4,dy=1.3,dz=1.3,fp_max=1.4,fp_min=1.3,square=0.9,pts=81) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2495) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=1.0,pts=861) -> tree_label2=pillar
[tree_debug] input(dx=1.3,dy=1.4,dz=1.4,fp_max=1.4,fp_min=1.3,square=0.9,pts=117) -> tree_label=boat
[tree_debug2] input(dx=1.8,dy=1.6,dz=6.3,fp_max=1.8,fp_min=1.6,square=0.9,pts=2662) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.8,dz=0.6,fp_max=1.5,fp_min=0.8,square=0.5,pts=32) -> tree_label2=boat
[tree_debug] input(dx=1.4,dy=1.2,dz=1.4,fp_max=1.4,fp_min=1.2,square=0.9,pts=86) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=889) -> tree_label2=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.1,fp_max=1.8,fp_min=1.8,square=1.0,pts=2494) -> tree_label2=pillar
[tree_debug] input(dx=1.0,dy=1.2,dz=1.5,fp_max=1.2,fp_min=1.0,square=0.8,pts=101) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.2,dz=1.5,fp_max=1.3,fp_min=1.2,square=0.9,pts=101) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.5,dz=1.4,fp_max=1.5,fp_min=1.3,square=0.9,pts=118) -> tree_label=boat
[tree_debug] input(dx=1.5,dy=1.3,dz=1.4,fp_max=1.5,fp_min=1.3,square=0.9,pts=82) -> tree_label=boat
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=903) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=1.9,dz=5.7,fp_max=1.9,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.6,dz=0.6,fp_max=1.5,fp_min=0.6,square=0.4,pts=30) -> tree_label2=boat
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.3,fp_max=1.9,fp_min=1.6,square=0.9,pts=2663) -> tree_label2=pillar
[tree_debug2] input(dx=1.9,dy=1.6,dz=6.2,fp_max=1.9,fp_min=1.6,square=0.9,pts=2663) -> tree_label2=pillar
[tree_debug] input(dx=1.2,dy=1.1,dz=1.2,fp_max=1.2,fp_min=1.1,square=0.9,pts=89) -> tree_label=boat
[tree_debug] input(dx=1.3,dy=1.4,dz=1.4,fp_max=1.4,fp_min=1.3,square=0.9,pts=116) -> tree_label=boat
[tree_debug] input(dx=1.4,dy=1.3,dz=1.4,fp_max=1.4,fp_min=1.3,square=0.9,pts=76) -> tree_label=boat
[tree_debug] input(dx=0.9,dy=1.5,dz=1.0,fp_max=1.5,fp_min=0.9,square=0.6,pts=40) -> tree_label=pillar
[tree_debug2] input(dx=1.8,dy=1.8,dz=7.0,fp_max=1.8,fp_min=1.8,square=1.0,pts=2493) -> tree_label2=pillar
[tree_debug2] input(dx=1.6,dy=1.5,dz=5.9,fp_max=1.6,fp_min=1.5,square=0.9,pts=916) -> tree_label2=pillar
[tree_debug2] input(dx=1.5,dy=0.8,dz=0.7,fp_max=1.5,fp_min=0.8,square=0.5,pts=27) -> tree_label2=boat
[tree_debug2] input(dx=1.5,dy=2.0,dz=5.7,fp_max=2.0,fp_min=1.5,square=0.8,pts=319) -> tree_label2=pillar
[tree_debug2] input(dx=0.8,dy=1.3,dz=0.5,fp_max=1.3,fp_min=0.8,square=0.7,pts=35) -> tree_label2=boat
